Generation,Mutation Rate,Food Regeneration Rate,Average Population,Average Entropy Ratio
82,0.2,0.8,51.75,0.7470442169252978
83,0.2,0.8,54.25,0.7444428766225794
84,0.2,0.8,64.0,0.7414999728916363
85,0.2,0.8,57.25,0.7396870945117585
86,0.2,0.8,57.0,0.7406627068204585
87,0.2,0.8,67.0,0.7413897591306454
88,0.2,0.8,53.0,0.7391076593274213
89,0.2,0.8,43.75,0.7419315467689728
90,0.2,0.8,45.0,0.7437642445471495
91,0.2,0.8,53.25,0.7425059146684424
92,0.2,0.8,60.25,0.7527535278055228
93,0.2,0.8,54.75,0.7411731737560753
94,0.2,0.8,51.5,0.7495846338009938
95,0.2,0.8,62.5,0.7461005494724406
96,0.2,0.8,50.25,0.7431644036405267
97,0.2,0.8,53.0,0.7468500122124736
98,0.2,0.8,43.75,0.7425741747857032
99,0.2,0.8,45.0,0.7408971209962424
100,0.2,0.8,47.0,0.7448446643483368
101,0.2,0.8,44.25,0.7455316812429851
102,0.2,0.8,36.5,0.7473038198182271
103,0.2,0.8,43.5,0.7402319160092724
104,0.2,0.8,40.5,0.7417473255961219
105,0.2,0.8,43.5,0.744986578943862
106,0.2,0.8,38.75,0.7405762099281215
107,0.2,0.8,42.5,0.743900981467434
108,0.2,0.8,47.0,0.7415976680489578
109,0.2,0.8,55.75,0.7380065685174482
110,0.2,0.8,57.0,0.7440026804876041
111,0.2,0.8,53.0,0.735348615813507
112,0.2,0.8,63.5,0.7378063471232327
113,0.2,0.8,52.5,0.7418345074058673
114,0.2,0.8,41.0,0.7460404632770897
115,0.2,0.8,42.0,0.7429122866385798
116,0.2,0.8,47.0,0.7403488356898661
117,0.2,0.8,60.0,0.7413048169147359
118,0.2,0.8,48.75,0.740529599230001
119,0.2,0.8,42.75,0.7453556860378693
120,0.2,0.8,42.75,0.7429279259674995
121,0.2,0.8,49.0,0.7475346396613459
122,0.2,0.8,47.25,0.7467603077250593
123,0.2,0.8,46.75,0.7424734982941888
124,0.2,0.8,58.0,0.7487287292569925
125,0.2,0.8,51.75,0.7429436223783846
126,0.2,0.8,39.75,0.7410877176667421
127,0.2,0.8,48.25,0.7401086558914177
128,0.2,0.8,52.25,0.7397334000515984
129,0.2,0.8,49.75,0.7435535492581826
130,0.2,0.8,49.5,0.74028573085455
131,0.2,0.8,54.25,0.7428687506610587
132,0.2,0.8,41.0,0.7478838993411494
133,0.2,0.8,48.75,0.7455874273674414
134,0.2,0.8,55.25,0.743933718297889
135,0.2,0.8,49.0,0.7433614429188453
136,0.2,0.8,56.0,0.7430630765372174
137,0.2,0.8,50.75,0.736991285188356
138,0.2,0.8,55.25,0.7360279645922662
139,0.2,0.8,60.25,0.7390510719852099
140,0.2,0.8,64.5,0.7436897732018722
141,0.2,0.8,73.25,0.7439095460339631
142,0.2,0.8,60.5,0.7429836937250758
143,0.2,0.8,53.5,0.7464997208154605
144,0.2,0.8,56.0,0.7434986213586291
145,0.2,0.8,58.0,0.7439803350032808
146,0.2,0.8,62.25,0.7428449350364116
147,0.2,0.8,76.25,0.743769349412423
148,0.2,0.8,57.5,0.7375160482727001
149,0.2,0.8,48.25,0.7414501891021819
0,0.4,0.0,20.0,0.8271978548022989
1,0.4,0.0,16.5,0.6924548584100146
2,0.4,0.0,25.5,0.6822719153522372
3,0.4,0.0,47.0,0.67830335206936
4,0.4,0.0,79.75,0.676730713280241
5,0.4,0.0,145.5,0.6793140875347516
6,0.4,0.0,246.0,0.6773476164037366
7,0.4,0.0,421.25,0.6788880374233196
8,0.4,0.0,615.75,0.6797790628043061
9,0.4,0.0,730.25,0.6797447247218371
10,0.4,0.0,628.75,
11,0.4,0.0,437.75,0.6807709290286147
12,0.4,0.0,327.0,
13,0.4,0.0,219.75,0.681959270512605
14,0.4,0.0,187.5,
15,0.4,0.0,123.25,
16,0.4,0.0,80.25,0.338312735716247
17,0.4,0.0,48.75,0.16868189771490175
18,0.4,0.0,23.5,0.1704691848688844
19,0.4,0.0,16.75,0.1692382244560579
20,0.4,0.0,14.75,0.16857444154351559
21,0.4,0.0,10.0,0.17214002813581217
22,0.4,0.0,7.0,0.16773659420821999
23,0.4,0.0,3.75,0.16900619672637546
24,0.4,0.0,2.75,0.1702575932334471
25,0.4,0.0,3.25,0.16908455469954745
26,0.4,0.0,4.75,0.16595166355964064
27,0.4,0.0,3.25,0.17030363613409716
28,0.4,0.0,2.5,0.17105801149280492
29,0.4,0.0,1.75,0.1751676902624787
30,0.4,0.0,2.25,0.17545839103856511
31,0.4,0.0,5.0,0.17119370199731782
32,0.4,0.0,3.5,0.16743850187953335
33,0.4,0.0,3.25,0.17004403042309885
34,0.4,0.0,2.0,0.16533662816764716
35,0.4,0.0,0.5,0.15567945131103286
36,0.4,0.0,0.0,0.0
37,0.4,0.0,0.0,0.0
38,0.4,0.0,0.0,0.0
39,0.4,0.0,0.0,0.0
40,0.4,0.0,0.0,0.0
41,0.4,0.0,0.0,0.0
42,0.4,0.0,0.0,0.0
43,0.4,0.0,0.0,0.0
44,0.4,0.0,0.0,0.0
45,0.4,0.0,0.0,0.0
46,0.4,0.0,0.0,0.0
47,0.4,0.0,0.0,0.0
48,0.4,0.0,0.0,0.0
49,0.4,0.0,0.0,0.0
50,0.4,0.0,0.0,0.0
51,0.4,0.0,0.0,0.0
52,0.4,0.0,0.0,0.0
53,0.4,0.0,0.0,0.0
54,0.4,0.0,0.0,0.0
55,0.4,0.0,0.0,0.0
56,0.4,0.0,0.0,0.0
57,0.4,0.0,0.0,0.0
58,0.4,0.0,0.0,0.0
59,0.4,0.0,0.0,0.0
60,0.4,0.0,0.0,0.0
61,0.4,0.0,0.0,0.0
62,0.4,0.0,0.0,0.0
63,0.4,0.0,0.0,0.0
64,0.4,0.0,0.0,0.0
65,0.4,0.0,0.0,0.0
66,0.4,0.0,0.0,0.0
67,0.4,0.0,0.0,0.0
68,0.4,0.0,0.0,0.0
69,0.4,0.0,0.0,0.0
70,0.4,0.0,0.0,0.0
71,0.4,0.0,0.0,0.0
72,0.4,0.0,0.0,0.0
73,0.4,0.0,0.0,0.0
74,0.4,0.0,0.0,0.0
75,0.4,0.0,0.0,0.0
76,0.4,0.0,0.0,0.0
77,0.4,0.0,0.0,0.0
78,0.4,0.0,0.0,0.0
79,0.4,0.0,0.0,0.0
80,0.4,0.0,0.0,0.0
81,0.4,0.0,0.0,0.0
82,0.4,0.0,0.0,0.0
83,0.4,0.0,0.0,0.0
84,0.4,0.0,0.0,0.0
85,0.4,0.0,0.0,0.0
86,0.4,0.0,0.0,0.0
87,0.4,0.0,0.0,0.0
88,0.4,0.0,0.0,0.0
89,0.4,0.0,0.0,0.0
90,0.4,0.0,0.0,0.0
91,0.4,0.0,0.0,0.0
92,0.4,0.0,0.0,0.0
93,0.4,0.0,0.0,0.0
94,0.4,0.0,0.0,0.0
95,0.4,0.0,0.0,0.0
96,0.4,0.0,0.0,0.0
97,0.4,0.0,0.0,0.0
98,0.4,0.0,0.0,0.0
99,0.4,0.0,0.0,0.0
100,0.4,0.0,0.0,0.0
101,0.4,0.0,0.0,0.0
102,0.4,0.0,0.0,0.0
103,0.4,0.0,0.0,0.0
104,0.4,0.0,0.0,0.0
105,0.4,0.0,0.0,0.0
106,0.4,0.0,0.0,0.0
107,0.4,0.0,0.0,0.0
108,0.4,0.0,0.0,0.0
109,0.4,0.0,0.0,0.0
110,0.4,0.0,0.0,0.0
111,0.4,0.0,0.0,0.0
112,0.4,0.0,0.0,0.0
113,0.4,0.0,0.0,0.0
114,0.4,0.0,0.0,0.0
115,0.4,0.0,0.0,0.0
116,0.4,0.0,0.0,0.0
117,0.4,0.0,0.0,0.0
118,0.4,0.0,0.0,0.0
119,0.4,0.0,0.0,0.0
120,0.4,0.0,0.0,0.0
121,0.4,0.0,0.0,0.0
122,0.4,0.0,0.0,0.0
123,0.4,0.0,0.0,0.0
124,0.4,0.0,0.0,0.0
125,0.4,0.0,0.0,0.0
126,0.4,0.0,0.0,0.0
127,0.4,0.0,0.0,0.0
128,0.4,0.0,0.0,0.0
129,0.4,0.0,0.0,0.0
130,0.4,0.0,0.0,0.0
131,0.4,0.0,0.0,0.0
132,0.4,0.0,0.0,0.0
133,0.4,0.0,0.0,0.0
134,0.4,0.0,0.0,0.0
135,0.4,0.0,0.0,0.0
136,0.4,0.0,0.0,0.0
137,0.4,0.0,0.0,0.0
138,0.4,0.0,0.0,0.0
139,0.4,0.0,0.0,0.0
140,0.4,0.0,0.0,0.0
141,0.4,0.0,0.0,0.0
142,0.4,0.0,0.0,0.0
143,0.4,0.0,0.0,0.0
144,0.4,0.0,0.0,0.0
145,0.4,0.0,0.0,0.0
146,0.4,0.0,0.0,0.0
147,0.4,0.0,0.0,0.0
148,0.4,0.0,0.0,0.0
149,0.4,0.0,0.0,0.0
0,0.4,0.001,20.0,0.8214273048662218
1,0.4,0.001,16.0,0.6812007460882081
2,0.4,0.001,26.0,0.6775451102813597
3,0.4,0.001,46.5,0.6771638131581394
4,0.4,0.001,79.5,0.6840132823974854
5,0.4,0.001,147.25,0.678091071456221
6,0.4,0.001,256.5,
7,0.4,0.001,436.5,
8,0.4,0.001,664.75,
9,0.4,0.001,836.75,
10,0.4,0.001,805.0,
11,0.4,0.001,715.5,
12,0.4,0.001,532.75,
13,0.4,0.001,316.25,
14,0.4,0.001,126.5,0.33964576279052505
15,0.4,0.001,30.25,0.33492516744103185
16,0.4,0.001,7.75,0.3429423078624354
17,0.4,0.001,1.75,0.16584857969553216
18,0.4,0.001,0.0,0.0
19,0.4,0.001,0.0,0.0
20,0.4,0.001,0.0,0.0
21,0.4,0.001,0.0,0.0
22,0.4,0.001,0.0,0.0
23,0.4,0.001,0.0,0.0
24,0.4,0.001,0.0,0.0
25,0.4,0.001,0.0,0.0
26,0.4,0.001,0.0,0.0
27,0.4,0.001,0.0,0.0
28,0.4,0.001,0.0,0.0
29,0.4,0.001,0.0,0.0
30,0.4,0.001,0.0,0.0
31,0.4,0.001,0.0,0.0
32,0.4,0.001,0.0,0.0
33,0.4,0.001,0.0,0.0
34,0.4,0.001,0.0,0.0
35,0.4,0.001,0.0,0.0
36,0.4,0.001,0.0,0.0
37,0.4,0.001,0.0,0.0
38,0.4,0.001,0.0,0.0
39,0.4,0.001,0.0,0.0
40,0.4,0.001,0.0,0.0
41,0.4,0.001,0.0,0.0
42,0.4,0.001,0.0,0.0
43,0.4,0.001,0.0,0.0
44,0.4,0.001,0.0,0.0
45,0.4,0.001,0.0,0.0
46,0.4,0.001,0.0,0.0
47,0.4,0.001,0.0,0.0
48,0.4,0.001,0.0,0.0
49,0.4,0.001,0.0,0.0
50,0.4,0.001,0.0,0.0
51,0.4,0.001,0.0,0.0
52,0.4,0.001,0.0,0.0
53,0.4,0.001,0.0,0.0
54,0.4,0.001,0.0,0.0
55,0.4,0.001,0.0,0.0
56,0.4,0.001,0.0,0.0
57,0.4,0.001,0.0,0.0
58,0.4,0.001,0.0,0.0
59,0.4,0.001,0.0,0.0
60,0.4,0.001,0.0,0.0
61,0.4,0.001,0.0,0.0
62,0.4,0.001,0.0,0.0
63,0.4,0.001,0.0,0.0
64,0.4,0.001,0.0,0.0
65,0.4,0.001,0.0,0.0
66,0.4,0.001,0.0,0.0
67,0.4,0.001,0.0,0.0
68,0.4,0.001,0.0,0.0
69,0.4,0.001,0.0,0.0
70,0.4,0.001,0.0,0.0
71,0.4,0.001,0.0,0.0
72,0.4,0.001,0.0,0.0
73,0.4,0.001,0.0,0.0
74,0.4,0.001,0.0,0.0
75,0.4,0.001,0.0,0.0
76,0.4,0.001,0.0,0.0
77,0.4,0.001,0.0,0.0
78,0.4,0.001,0.0,0.0
79,0.4,0.001,0.0,0.0
80,0.4,0.001,0.0,0.0
81,0.4,0.001,0.0,0.0
82,0.4,0.001,0.0,0.0
83,0.4,0.001,0.0,0.0
84,0.4,0.001,0.0,0.0
85,0.4,0.001,0.0,0.0
86,0.4,0.001,0.0,0.0
87,0.4,0.001,0.0,0.0
88,0.4,0.001,0.0,0.0
89,0.4,0.001,0.0,0.0
90,0.4,0.001,0.0,0.0
91,0.4,0.001,0.0,0.0
92,0.4,0.001,0.0,0.0
93,0.4,0.001,0.0,0.0
94,0.4,0.001,0.0,0.0
95,0.4,0.001,0.0,0.0
96,0.4,0.001,0.0,0.0
97,0.4,0.001,0.0,0.0
98,0.4,0.001,0.0,0.0
99,0.4,0.001,0.0,0.0
100,0.4,0.001,0.0,0.0
101,0.4,0.001,0.0,0.0
102,0.4,0.001,0.0,0.0
103,0.4,0.001,0.0,0.0
104,0.4,0.001,0.0,0.0
105,0.4,0.001,0.0,0.0
106,0.4,0.001,0.0,0.0
107,0.4,0.001,0.0,0.0
108,0.4,0.001,0.0,0.0
109,0.4,0.001,0.0,0.0
110,0.4,0.001,0.0,0.0
111,0.4,0.001,0.0,0.0
112,0.4,0.001,0.0,0.0
113,0.4,0.001,0.0,0.0
114,0.4,0.001,0.0,0.0
115,0.4,0.001,0.0,0.0
116,0.4,0.001,0.0,0.0
117,0.4,0.001,0.0,0.0
118,0.4,0.001,0.0,0.0
119,0.4,0.001,0.0,0.0
120,0.4,0.001,0.0,0.0
121,0.4,0.001,0.0,0.0
122,0.4,0.001,0.0,0.0
123,0.4,0.001,0.0,0.0
124,0.4,0.001,0.0,0.0
125,0.4,0.001,0.0,0.0
126,0.4,0.001,0.0,0.0
127,0.4,0.001,0.0,0.0
128,0.4,0.001,0.0,0.0
129,0.4,0.001,0.0,0.0
130,0.4,0.001,0.0,0.0
131,0.4,0.001,0.0,0.0
132,0.4,0.001,0.0,0.0
133,0.4,0.001,0.0,0.0
134,0.4,0.001,0.0,0.0
135,0.4,0.001,0.0,0.0
136,0.4,0.001,0.0,0.0
137,0.4,0.001,0.0,0.0
138,0.4,0.001,0.0,0.0
139,0.4,0.001,0.0,0.0
140,0.4,0.001,0.0,0.0
141,0.4,0.001,0.0,0.0
142,0.4,0.001,0.0,0.0
143,0.4,0.001,0.0,0.0
144,0.4,0.001,0.0,0.0
145,0.4,0.001,0.0,0.0
146,0.4,0.001,0.0,0.0
147,0.4,0.001,0.0,0.0
148,0.4,0.001,0.0,0.0
149,0.4,0.001,0.0,0.0
0,0.4,0.01,20.0,0.8229315362706541
1,0.4,0.01,24.75,0.6859787609742227
2,0.4,0.01,38.25,0.6781221965759313
3,0.4,0.01,58.0,0.6728711242134039
4,0.4,0.01,102.0,0.6793094113456287
5,0.4,0.01,183.75,0.6782652256019743
6,0.4,0.01,313.5,0.678602727235579
7,0.4,0.01,547.25,
8,0.4,0.01,887.0,0.6788689963196127
9,0.4,0.01,953.75,0.6795027356613889
10,0.4,0.01,814.25,0.6768613934253229
11,0.4,0.01,501.75,
12,0.4,0.01,244.5,0.684674380826513
13,0.4,0.01,72.0,0.6765803086045712
14,0.4,0.01,19.5,0.666994421344867
15,0.4,0.01,4.5,0.3488432783679808
16,0.4,0.01,2.0,0.16552254835576533
17,0.4,0.01,0.0,0.0
18,0.4,0.01,0.0,0.0
19,0.4,0.01,0.0,0.0
20,0.4,0.01,0.0,0.0
21,0.4,0.01,0.0,0.0
22,0.4,0.01,0.0,0.0
23,0.4,0.01,0.0,0.0
24,0.4,0.01,0.0,0.0
25,0.4,0.01,0.0,0.0
26,0.4,0.01,0.0,0.0
27,0.4,0.01,0.0,0.0
28,0.4,0.01,0.0,0.0
29,0.4,0.01,0.0,0.0
30,0.4,0.01,0.0,0.0
31,0.4,0.01,0.0,0.0
32,0.4,0.01,0.0,0.0
33,0.4,0.01,0.0,0.0
34,0.4,0.01,0.0,0.0
35,0.4,0.01,0.0,0.0
36,0.4,0.01,0.0,0.0
37,0.4,0.01,0.0,0.0
38,0.4,0.01,0.0,0.0
39,0.4,0.01,0.0,0.0
40,0.4,0.01,0.0,0.0
41,0.4,0.01,0.0,0.0
42,0.4,0.01,0.0,0.0
43,0.4,0.01,0.0,0.0
44,0.4,0.01,0.0,0.0
45,0.4,0.01,0.0,0.0
46,0.4,0.01,0.0,0.0
47,0.4,0.01,0.0,0.0
48,0.4,0.01,0.0,0.0
49,0.4,0.01,0.0,0.0
50,0.4,0.01,0.0,0.0
51,0.4,0.01,0.0,0.0
52,0.4,0.01,0.0,0.0
53,0.4,0.01,0.0,0.0
54,0.4,0.01,0.0,0.0
55,0.4,0.01,0.0,0.0
56,0.4,0.01,0.0,0.0
57,0.4,0.01,0.0,0.0
58,0.4,0.01,0.0,0.0
59,0.4,0.01,0.0,0.0
60,0.4,0.01,0.0,0.0
61,0.4,0.01,0.0,0.0
62,0.4,0.01,0.0,0.0
63,0.4,0.01,0.0,0.0
64,0.4,0.01,0.0,0.0
65,0.4,0.01,0.0,0.0
66,0.4,0.01,0.0,0.0
67,0.4,0.01,0.0,0.0
68,0.4,0.01,0.0,0.0
69,0.4,0.01,0.0,0.0
70,0.4,0.01,0.0,0.0
71,0.4,0.01,0.0,0.0
72,0.4,0.01,0.0,0.0
73,0.4,0.01,0.0,0.0
74,0.4,0.01,0.0,0.0
75,0.4,0.01,0.0,0.0
76,0.4,0.01,0.0,0.0
77,0.4,0.01,0.0,0.0
78,0.4,0.01,0.0,0.0
79,0.4,0.01,0.0,0.0
80,0.4,0.01,0.0,0.0
81,0.4,0.01,0.0,0.0
82,0.4,0.01,0.0,0.0
83,0.4,0.01,0.0,0.0
84,0.4,0.01,0.0,0.0
85,0.4,0.01,0.0,0.0
86,0.4,0.01,0.0,0.0
87,0.4,0.01,0.0,0.0
88,0.4,0.01,0.0,0.0
89,0.4,0.01,0.0,0.0
90,0.4,0.01,0.0,0.0
91,0.4,0.01,0.0,0.0
92,0.4,0.01,0.0,0.0
93,0.4,0.01,0.0,0.0
94,0.4,0.01,0.0,0.0
95,0.4,0.01,0.0,0.0
96,0.4,0.01,0.0,0.0
97,0.4,0.01,0.0,0.0
98,0.4,0.01,0.0,0.0
99,0.4,0.01,0.0,0.0
100,0.4,0.01,0.0,0.0
101,0.4,0.01,0.0,0.0
102,0.4,0.01,0.0,0.0
103,0.4,0.01,0.0,0.0
104,0.4,0.01,0.0,0.0
105,0.4,0.01,0.0,0.0
106,0.4,0.01,0.0,0.0
107,0.4,0.01,0.0,0.0
108,0.4,0.01,0.0,0.0
109,0.4,0.01,0.0,0.0
110,0.4,0.01,0.0,0.0
111,0.4,0.01,0.0,0.0
112,0.4,0.01,0.0,0.0
113,0.4,0.01,0.0,0.0
114,0.4,0.01,0.0,0.0
115,0.4,0.01,0.0,0.0
116,0.4,0.01,0.0,0.0
117,0.4,0.01,0.0,0.0
118,0.4,0.01,0.0,0.0
119,0.4,0.01,0.0,0.0
120,0.4,0.01,0.0,0.0
121,0.4,0.01,0.0,0.0
122,0.4,0.01,0.0,0.0
123,0.4,0.01,0.0,0.0
124,0.4,0.01,0.0,0.0
125,0.4,0.01,0.0,0.0
126,0.4,0.01,0.0,0.0
127,0.4,0.01,0.0,0.0
128,0.4,0.01,0.0,0.0
129,0.4,0.01,0.0,0.0
130,0.4,0.01,0.0,0.0
131,0.4,0.01,0.0,0.0
132,0.4,0.01,0.0,0.0
133,0.4,0.01,0.0,0.0
134,0.4,0.01,0.0,0.0
135,0.4,0.01,0.0,0.0
136,0.4,0.01,0.0,0.0
137,0.4,0.01,0.0,0.0
138,0.4,0.01,0.0,0.0
139,0.4,0.01,0.0,0.0
140,0.4,0.01,0.0,0.0
141,0.4,0.01,0.0,0.0
142,0.4,0.01,0.0,0.0
143,0.4,0.01,0.0,0.0
144,0.4,0.01,0.0,0.0
145,0.4,0.01,0.0,0.0
146,0.4,0.01,0.0,0.0
147,0.4,0.01,0.0,0.0
148,0.4,0.01,0.0,0.0
149,0.4,0.01,0.0,0.0
0,0.4,0.1,20.0,0.8257405867936927
1,0.4,0.1,27.5,0.6823305884405602
2,0.4,0.1,36.25,0.6871803093878956
3,0.4,0.1,62.5,0.6830286941845934
4,0.4,0.1,106.5,0.6785474156147386
5,0.4,0.1,188.25,0.6783289879064224
6,0.4,0.1,332.0,
7,0.4,0.1,521.0,0.6787641344415793
8,0.4,0.1,799.5,0.6781279198103461
9,0.4,0.1,987.75,
10,0.4,0.1,796.75,
11,0.4,0.1,480.75,
12,0.4,0.1,270.75,
13,0.4,0.1,95.0,
14,0.4,0.1,36.0,0.5147796957258294
15,0.4,0.1,11.5,0.16789998289721958
16,0.4,0.1,6.0,0.16826729221925937
17,0.4,0.1,2.75,0.16573135380761225
18,0.4,0.1,2.0,0.16370747891105825
19,0.4,0.1,0.75,0.17223622264966562
20,0.4,0.1,2.0,0.1727921006697278
21,0.4,0.1,2.5,0.16301286395110318
22,0.4,0.1,1.5,0.18280366132378909
23,0.4,0.1,0.0,0.0
24,0.4,0.1,0.0,0.0
25,0.4,0.1,0.0,0.0
26,0.4,0.1,0.0,0.0
27,0.4,0.1,0.0,0.0
28,0.4,0.1,0.0,0.0
29,0.4,0.1,0.0,0.0
30,0.4,0.1,0.0,0.0
31,0.4,0.1,0.0,0.0
32,0.4,0.1,0.0,0.0
33,0.4,0.1,0.0,0.0
34,0.4,0.1,0.0,0.0
35,0.4,0.1,0.0,0.0
36,0.4,0.1,0.0,0.0
37,0.4,0.1,0.0,0.0
38,0.4,0.1,0.0,0.0
39,0.4,0.1,0.0,0.0
40,0.4,0.1,0.0,0.0
41,0.4,0.1,0.0,0.0
42,0.4,0.1,0.0,0.0
43,0.4,0.1,0.0,0.0
44,0.4,0.1,0.0,0.0
45,0.4,0.1,0.0,0.0
46,0.4,0.1,0.0,0.0
47,0.4,0.1,0.0,0.0
48,0.4,0.1,0.0,0.0
49,0.4,0.1,0.0,0.0
50,0.4,0.1,0.0,0.0
51,0.4,0.1,0.0,0.0
52,0.4,0.1,0.0,0.0
53,0.4,0.1,0.0,0.0
54,0.4,0.1,0.0,0.0
55,0.4,0.1,0.0,0.0
56,0.4,0.1,0.0,0.0
57,0.4,0.1,0.0,0.0
58,0.4,0.1,0.0,0.0
59,0.4,0.1,0.0,0.0
60,0.4,0.1,0.0,0.0
61,0.4,0.1,0.0,0.0
62,0.4,0.1,0.0,0.0
63,0.4,0.1,0.0,0.0
64,0.4,0.1,0.0,0.0
65,0.4,0.1,0.0,0.0
66,0.4,0.1,0.0,0.0
67,0.4,0.1,0.0,0.0
68,0.4,0.1,0.0,0.0
69,0.4,0.1,0.0,0.0
70,0.4,0.1,0.0,0.0
71,0.4,0.1,0.0,0.0
72,0.4,0.1,0.0,0.0
73,0.4,0.1,0.0,0.0
74,0.4,0.1,0.0,0.0
75,0.4,0.1,0.0,0.0
76,0.4,0.1,0.0,0.0
77,0.4,0.1,0.0,0.0
78,0.4,0.1,0.0,0.0
79,0.4,0.1,0.0,0.0
80,0.4,0.1,0.0,0.0
81,0.4,0.1,0.0,0.0
82,0.4,0.1,0.0,0.0
83,0.4,0.1,0.0,0.0
84,0.4,0.1,0.0,0.0
85,0.4,0.1,0.0,0.0
86,0.4,0.1,0.0,0.0
87,0.4,0.1,0.0,0.0
88,0.4,0.1,0.0,0.0
89,0.4,0.1,0.0,0.0
90,0.4,0.1,0.0,0.0
91,0.4,0.1,0.0,0.0
92,0.4,0.1,0.0,0.0
93,0.4,0.1,0.0,0.0
94,0.4,0.1,0.0,0.0
95,0.4,0.1,0.0,0.0
96,0.4,0.1,0.0,0.0
97,0.4,0.1,0.0,0.0
98,0.4,0.1,0.0,0.0
99,0.4,0.1,0.0,0.0
100,0.4,0.1,0.0,0.0
101,0.4,0.1,0.0,0.0
102,0.4,0.1,0.0,0.0
103,0.4,0.1,0.0,0.0
104,0.4,0.1,0.0,0.0
105,0.4,0.1,0.0,0.0
106,0.4,0.1,0.0,0.0
107,0.4,0.1,0.0,0.0
108,0.4,0.1,0.0,0.0
109,0.4,0.1,0.0,0.0
110,0.4,0.1,0.0,0.0
111,0.4,0.1,0.0,0.0
112,0.4,0.1,0.0,0.0
113,0.4,0.1,0.0,0.0
114,0.4,0.1,0.0,0.0
115,0.4,0.1,0.0,0.0
116,0.4,0.1,0.0,0.0
117,0.4,0.1,0.0,0.0
118,0.4,0.1,0.0,0.0
119,0.4,0.1,0.0,0.0
120,0.4,0.1,0.0,0.0
121,0.4,0.1,0.0,0.0
122,0.4,0.1,0.0,0.0
123,0.4,0.1,0.0,0.0
124,0.4,0.1,0.0,0.0
125,0.4,0.1,0.0,0.0
126,0.4,0.1,0.0,0.0
127,0.4,0.1,0.0,0.0
128,0.4,0.1,0.0,0.0
129,0.4,0.1,0.0,0.0
130,0.4,0.1,0.0,0.0
131,0.4,0.1,0.0,0.0
132,0.4,0.1,0.0,0.0
133,0.4,0.1,0.0,0.0
134,0.4,0.1,0.0,0.0
135,0.4,0.1,0.0,0.0
136,0.4,0.1,0.0,0.0
137,0.4,0.1,0.0,0.0
138,0.4,0.1,0.0,0.0
139,0.4,0.1,0.0,0.0
140,0.4,0.1,0.0,0.0
141,0.4,0.1,0.0,0.0
142,0.4,0.1,0.0,0.0
143,0.4,0.1,0.0,0.0
144,0.4,0.1,0.0,0.0
145,0.4,0.1,0.0,0.0
146,0.4,0.1,0.0,0.0
147,0.4,0.1,0.0,0.0
148,0.4,0.1,0.0,0.0
149,0.4,0.1,0.0,0.0
0,0.4,0.2,20.0,0.8275564595881879
1,0.4,0.2,20.75,0.6856352372665635
2,0.4,0.2,35.0,0.6741353117150464
3,0.4,0.2,58.75,0.6774191577425678
4,0.4,0.2,106.25,0.6754748630429546
5,0.4,0.2,190.5,0.6771896630279249
6,0.4,0.2,341.0,
7,0.4,0.2,540.5,
8,0.4,0.2,698.75,
9,0.4,0.2,693.5,
10,0.4,0.2,642.25,
11,0.4,0.2,548.0,0.6790764129524011
12,0.4,0.2,500.75,
13,0.4,0.2,318.5,
14,0.4,0.2,122.25,
15,0.4,0.2,67.75,0.6812574154539351
16,0.4,0.2,30.5,0.6852813104239274
17,0.4,0.2,18.0,0.6730065503774807
18,0.4,0.2,13.75,0.681145709852478
19,0.4,0.2,15.0,0.6708372272947634
20,0.4,0.2,13.0,0.6762281744547969
21,0.4,0.2,11.0,0.6918043508577897
22,0.4,0.2,13.0,0.5124936339671221
23,0.4,0.2,15.0,0.5165024145888497
24,0.4,0.2,10.75,0.5089572082256688
25,0.4,0.2,10.5,0.5141440028373794
26,0.4,0.2,9.5,0.514753532563125
27,0.4,0.2,11.75,0.5121356031875363
28,0.4,0.2,13.75,0.3363343565349727
29,0.4,0.2,11.5,0.33474502657621696
30,0.4,0.2,14.25,0.336823936365531
31,0.4,0.2,9.25,0.34786859897889133
32,0.4,0.2,5.5,0.35080119267655774
33,0.4,0.2,4.5,0.34655368234488204
34,0.4,0.2,6.75,0.33592360128793697
35,0.4,0.2,6.75,0.3298146349106775
36,0.4,0.2,13.5,0.3340260762025336
37,0.4,0.2,14.0,0.336604455630972
38,0.4,0.2,7.5,0.3441146487229995
39,0.4,0.2,8.5,0.34037707351310253
40,0.4,0.2,8.5,0.3311628007449967
41,0.4,0.2,10.5,0.32642098387625995
42,0.4,0.2,15.25,0.35241348272318507
43,0.4,0.2,9.25,0.3417393778033311
44,0.4,0.2,9.25,0.33926550448838555
45,0.4,0.2,6.75,0.32786218844994464
46,0.4,0.2,9.5,0.3402633588941245
47,0.4,0.2,8.5,0.3426316290802591
48,0.4,0.2,5.75,0.34050291622753714
49,0.4,0.2,5.75,0.3438512702506977
50,0.4,0.2,8.25,0.33628766630487494
51,0.4,0.2,10.5,0.3396023592798012
52,0.4,0.2,8.75,0.3372202432951418
53,0.4,0.2,16.5,0.33961981380087114
54,0.4,0.2,11.25,0.3471389329610953
55,0.4,0.2,13.25,0.33889980820209265
56,0.4,0.2,11.75,0.3409678355679669
57,0.4,0.2,6.25,0.33711013694928255
58,0.4,0.2,10.0,0.3383016335116288
